origen,destino,sp_hops,sp_dist_km,sp_skr_bottleneck,sp_path,mqr_hops,mqr_dist_km,mqr_skr_bottleneck,mqr_path,skr_gain,hop_overhead
Piedrahíta,Villadiego,10,321.94702133609997,0.0018179850899016077,Piedrahíta -> Guijuelo -> Terradillos -> Villoria -> Carpio -> Seca (La) -> Santovenia de Pisuerga -> Palencia -> Carrión de los Condes -> Herrera de Pisuerga -> Villadiego,12,331.31584502477688,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Villoria -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Villadiego,1.1986270661153224,2
Piedrahíta,Villalpando,5,179.68915270679162,0.0013766148642640459,Piedrahíta -> Guijuelo -> Terradillos -> Fuentesaúco -> Toro -> Villalpando,8,234.79128755757228,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Villoria -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando,1.5829308480663029,3
Piedrahíta,Villamañán,7,251.29515799204748,0.0013766148642640459,Piedrahíta -> Guijuelo -> Terradillos -> Fuentesaúco -> Toro -> Villabrágima -> Valderas -> Villamañán,10,288.0930438644088,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Villoria -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas -> Villamañán,1.5829308480663029,3
Piedrahíta,Villaquilambre,8,286.61857947404758,0.0013766148642640459,Piedrahíta -> Guijuelo -> Terradillos -> Fuentesaúco -> Toro -> Villabrágima -> Valderas -> Villamañán -> Villaquilambre,12,347.52236058441514,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Villoria -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas -> Villamañán -> Santa Marina del Rey -> Villaquilambre,1.5829308480663029,4
Piedrahíta,Villaralbo,4,141.12884211733621,0.0013766148642640459,Piedrahíta -> Guijuelo -> Terradillos -> Fuentesaúco -> Villaralbo,5,147.39565680359368,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Salamanca -> Fuentesaúco -> Villaralbo,1.5829308480663029,1
Piedrahíta,Villarcayo de Merindad de Castilla la Vieja,11,392.11443712192363,0.0013342311727856664,Piedrahíta -> Guijuelo -> Terradillos -> Peñaranda de Bracamonte -> Arévalo -> Carbonero el Mayor -> Campaspero -> Roa -> Lerma -> Burgos -> Merindad de Río Ubierna -> Villarcayo de Merindad de Castilla la Vieja,15,413.55998405136609,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Villoria -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Villadiego -> Merindad de Río Ubierna -> Trespaderne -> Villarcayo de Merindad de Castilla la Vieja,1.6332148273830036,4
Piedrahíta,Villasabariego,8,278.60776547663994,0.0013766148642640459,Piedrahíta -> Guijuelo -> Terradillos -> Fuentesaúco -> Toro -> Villabrágima -> Valderas -> Villamañán -> Villasabariego,11,315.40565134900129,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Villoria -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas -> Villamañán -> Villasabariego,1.5829308480663029,3
Piedrahíta,Villoria,3,86.70812031371193,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Villoria,3,86.70812031371193,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Villoria,1,0
Piedrahíta,Vitigudino,4,133.13466712296758,0.0017972250431889081,Piedrahíta -> Guijuelo -> Alberca (La) -> Fuente de San Esteban (La) -> Vitigudino,8,219.15758946530073,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Salamanca -> Ledesma -> Bermillo de Sayago -> Fermoselle -> Aldeadávila de la Ribera -> Vitigudino,1.2124726075949293,4
Piedrahíta,Zaratán,6,176.94596923788089,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Villoria -> Carpio -> Seca (La) -> Zaratán,6,176.94596923788089,0.0021790861345501646,Piedrahíta -> Guijuelo -> Terradillos -> Villoria -> Carpio -> Seca (La) -> Zaratán,1,0
Piedrahíta,Ávila,3,93.18524515301597,0.0020655516974038318,Piedrahíta -> Mombeltrán -> Navaluenga -> Ávila,5,133.91343457743105,0.002240832293450918,Piedrahíta -> Barco de Ávila (El) -> Candeleda -> Mombeltrán -> Navaluenga -> Ávila,1.0848589731583065,2
Piedrahíta,Ólvega,11,397.36809683187732,0.001336786073976834,Piedrahíta -> Mombeltrán -> Adrada (La) -> Cebreros -> Espinar (El) -> San Cristóbal de Segovia -> Cantalejo -> Mozoncillo -> Burgo de Osma-Ciudad de Osma -> Duruelo de la Sierra -> Soria -> Ólvega,14,452.12079883322332,0.0016326815411830762,Piedrahíta -> Mombeltrán -> Adrada (La) -> Cebreros -> Espinar (El) -> San Cristóbal de Segovia -> Cantalejo -> Mozoncillo -> Aranda de Duero -> Huerta de Rey -> Burgo de Osma-Ciudad de Osma -> Berlanga de Duero -> Almazán -> Soria -> Ólvega,1.2213484064252527,3
Pola de Gordón (La),Puebla de Sanabria,5,176.02134701272365,0.0014109723906709614,Pola de Gordón (La) -> Santa Marina del Rey -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez -> Puebla de Sanabria,5,176.02134701272365,0.0014109723906709614,Pola de Gordón (La) -> Santa Marina del Rey -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez -> Puebla de Sanabria,1,0
Pola de Gordón (La),Puente de Domingo Flórez,4,133.07299275618533,0.0015466619008613494,Pola de Gordón (La) -> Santa Marina del Rey -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez,6,152.80146770283696,0.0022704986058172472,Pola de Gordón (La) -> Villaquilambre -> Santa Marina del Rey -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez,1.4679993116483874,2
Pola de Gordón (La),Roa,7,254.57559209287041,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma -> Roa,10,257.7163698871077,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Traspinedo -> Campaspero -> Roa,1.7056344745760874,3
Pola de Gordón (La),Sabero,1,42.426475426834614,0.0014453826886434741,Pola de Gordón (La) -> Sabero,4,84.992572118768493,0.0031244342560760264,Pola de Gordón (La) -> Villaquilambre -> Villasabariego -> Gradefes -> Sabero,2.1616657516552809,3
Pola de Gordón (La),Salamanca,7,217.31000621224447,0.0018031781586639042,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Toro -> Fuentesaúco -> Salamanca,11,295.80776303665652,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Fuentesaúco -> Salamanca,1.2543317017273712,4
Pola de Gordón (La),Salas de los Infantes,7,254.12943539972073,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma -> Salas de los Infantes,13,332.66738581629369,0.0021662637949031692,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Traspinedo -> Campaspero -> Roa -> Aranda de Duero -> Huerta de Rey -> Salas de los Infantes,1.6336020505161304,6
Pola de Gordón (La),Saldaña,2,86.107502483071812,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña,12,288.02640487288909,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Saldaña,1.7056344745760874,10
Pola de Gordón (La),San Cristóbal de Segovia,8,261.16776639518321,0.0016466178694021967,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villabrágima -> Zaratán -> Pedrajas de San Esteban -> Carbonero el Mayor -> San Cristóbal de Segovia,12,278.73769235032404,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Pedraja de Portillo (La) -> Pedrajas de San Esteban -> Nava de la Asunción -> Carbonero el Mayor -> San Cristóbal de Segovia,1.3735934549864088,4
Pola de Gordón (La),San Justo de la Vega,2,68.58826790108391,0.0020471868469597292,Pola de Gordón (La) -> Santovenia de la Valdoncina -> San Justo de la Vega,4,71.680420447604746,0.0031244342560760264,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Santa Marina del Rey -> San Justo de la Vega,1.5262086412464568,2
Pola de Gordón (La),San Leonardo de Yagüe,8,278.29662875040725,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma -> Huerta de Rey -> San Leonardo de Yagüe,13,335.07999319439193,0.0021662637949031692,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Traspinedo -> Campaspero -> Roa -> Aranda de Duero -> Huerta de Rey -> San Leonardo de Yagüe,1.6336020505161304,5
Pola de Gordón (La),Santa Marina del Rey,1,40.959590053228631,0.0015466619008613494,Pola de Gordón (La) -> Santa Marina del Rey,3,57.254709483679385,0.0031244342560760264,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Santa Marina del Rey,2.0201145798807105,2
Pola de Gordón (La),Santibáñez de Vidriales,3,97.19772394584011,0.0019713410635577122,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Bañeza (La) -> Santibáñez de Vidriales,5,108.14746068086134,0.0030007932831310129,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Santa Marina del Rey -> Bañeza (La) -> Santibáñez de Vidriales,1.522209088322561,2
Pola de Gordón (La),Santovenia de Pisuerga,5,166.42287598598463,0.0016722655625111362,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villabrágima -> Santovenia de Pisuerga,8,182.47001836254975,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga,1.3525265238842472,3
Pola de Gordón (La),Santovenia de la Valdoncina,1,34.887009201719145,0.0020471868469597292,Pola de Gordón (La) -> Santovenia de la Valdoncina,2,37.593857066455584,0.0031244342560760264,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina,1.5262086412464568,1
Pola de Gordón (La),Seca (La),6,202.67796775063141,0.0016722655625111362,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villabrágima -> Santovenia de Pisuerga -> Seca (La),8,202.83893171483783,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La),1.3525265238842472,2
Pola de Gordón (La),Soria,9,335.74760865660977,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma -> Huerta de Rey -> Duruelo de la Sierra -> Soria,17,442.58289070973399,0.0021662637949031692,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Traspinedo -> Campaspero -> Roa -> Aranda de Duero -> Huerta de Rey -> San Leonardo de Yagüe -> Burgo de Osma-Ciudad de Osma -> Berlanga de Duero -> Almazán -> Soria,1.6336020505161304,8
Pola de Gordón (La),Terradillos,7,228.25574636462363,0.0013766148642640459,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Toro -> Fuentesaúco -> Terradillos,12,313.02031787529313,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Fuentesaúco -> Salamanca -> Terradillos,1.6430038545920378,5
Pola de Gordón (La),Toro,5,150.67368264477588,0.0018031781586639042,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Toro,12,320.68823795176968,0.0022155452732907054,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Fuentesaúco -> Villaralbo -> Toro,1.228689058064208,7
Pola de Gordón (La),Torquemada,4,150.39803870510289,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Carrión de los Condes -> Torquemada,10,231.29896987003804,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Torquemada,1.7056344745760874,6
Pola de Gordón (La),Trabazos,6,212.15193863328813,0.0014109723906709614,Pola de Gordón (La) -> Santa Marina del Rey -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez -> Puebla de Sanabria -> Trabazos,6,212.15193863328813,0.0014109723906709614,Pola de Gordón (La) -> Santa Marina del Rey -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez -> Puebla de Sanabria -> Trabazos,1,0
Pola de Gordón (La),Traspinedo,5,196.36636578380859,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Paredes de Nava -> Venta de Baños -> Traspinedo,8,201.18109977507333,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Traspinedo,1.7056344745760874,3
Pola de Gordón (La),Trespaderne,6,209.01891470066801,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Merindad de Río Ubierna -> Trespaderne,15,379.04620336895334,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Villadiego -> Merindad de Río Ubierna -> Trespaderne,1.7056344745760874,9
Pola de Gordón (La),Valderas,3,89.21242575848288,0.0020471868469597292,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas,6,154.98545347291792,0.0026571010741372547,Pola de Gordón (La) -> Villaquilambre -> Santa Marina del Rey -> Bañeza (La) -> Santibáñez de Vidriales -> Benavente -> Valderas,1.297927972760917,3
Pola de Gordón (La),Valle de Mena,7,243.3142970964185,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Merindad de Río Ubierna -> Trespaderne -> Valle de Mena,17,429.8608263906612,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Villadiego -> Merindad de Río Ubierna -> Trespaderne -> Villarcayo de Merindad de Castilla la Vieja -> Valle de Mena,1.7056344745760874,10
Pola de Gordón (La),Vega de Espinareda,3,110.3009356350789,0.0015466619008613494,Pola de Gordón (La) -> Santa Marina del Rey -> Folgoso de la Ribera -> Vega de Espinareda,5,130.02941058173053,0.0022704986058172472,Pola de Gordón (La) -> Villaquilambre -> Santa Marina del Rey -> San Justo de la Vega -> Folgoso de la Ribera -> Vega de Espinareda,1.4679993116483874,2
Pola de Gordón (La),Velilla del Río Carrión,2,67.255223782631035,0.0014453826886434741,Pola de Gordón (La) -> Sabero -> Velilla del Río Carrión,5,109.82132047456491,0.0031244342560760264,Pola de Gordón (La) -> Villaquilambre -> Villasabariego -> Gradefes -> Sabero -> Velilla del Río Carrión,2.1616657516552809,3
Pola de Gordón (La),Venta de Baños,4,157.93485327851843,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Paredes de Nava -> Venta de Baños,9,212.18864457664631,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños,1.7056344745760874,5
Pola de Gordón (La),Viana de Cega,5,172.8967501501626,0.0013185335785649978,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villabrágima -> Viana de Cega,8,188.53381046814781,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Viana de Cega,1.7153780268046672,3
Pola de Gordón (La),Villabrágima,4,128.48081979211597,0.0016722655625111362,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villabrágima,7,185.92592476073213,0.0026571010741372547,Pola de Gordón (La) -> Villaquilambre -> Santa Marina del Rey -> Bañeza (La) -> Santibáñez de Vidriales -> Benavente -> Villalpando -> Villabrágima,1.5889229161349545,3
Pola de Gordón (La),Villada,3,121.74581130968757,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Villada,11,267.76207361943892,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Villada,1.7056344745760874,8
Pola de Gordón (La),Villadecanes,3,118.07793160945786,0.0015466619008613494,Pola de Gordón (La) -> Santa Marina del Rey -> Folgoso de la Ribera -> Villadecanes,6,137.96109471893203,0.0022704986058172472,Pola de Gordón (La) -> Villaquilambre -> Santa Marina del Rey -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Villadecanes,1.4679993116483874,3
Pola de Gordón (La),Villadiego,4,147.96181795800419,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego,13,317.98910662628953,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Villadiego,1.7056344745760874,9
Pola de Gordón (La),Villalpando,4,113.03780431068238,0.0020471868469597292,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando,6,160.80862468628882,0.0026571010741372547,Pola de Gordón (La) -> Villaquilambre -> Santa Marina del Rey -> Bañeza (La) -> Santibáñez de Vidriales -> Benavente -> Villalpando,1.297927972760917,2
Pola de Gordón (La),Villamañán,2,59.736048003845852,0.0020471868469597292,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán,3,62.442895868582298,0.0031244342560760264,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán,1.5262086412464568,1
Pola de Gordón (La),Villaquilambre,1,25.731932503224193,0.0031244342560760264,Pola de Gordón (La) -> Villaquilambre,1,25.731932503224193,0.0031244342560760264,Pola de Gordón (La) -> Villaquilambre,1,0
Pola de Gordón (La),Villaralbo,6,174.91535332251192,0.0018031781586639042,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Toro -> Villaralbo,11,296.44656727403367,0.0022155452732907054,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Fuentesaúco -> Villaralbo,1.228689058064208,5
Pola de Gordón (La),Villarcayo de Merindad de Castilla la Vieja,6,215.82716980936053,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Merindad de Río Ubierna -> Villarcayo de Merindad de Castilla la Vieja,16,400.23324565287868,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Villadiego -> Merindad de Río Ubierna -> Trespaderne -> Villarcayo de Merindad de Castilla la Vieja,1.7056344745760874,10
Pola de Gordón (La),Villasabariego,1,41.422124971948435,0.0015139834951823784,Pola de Gordón (La) -> Villasabariego,2,42.324419398239584,0.0031244342560760264,Pola de Gordón (La) -> Villaquilambre -> Villasabariego,2.0637175147669948,1
Pola de Gordón (La),Villoria,7,212.81982991507826,0.0018031781586639042,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Toro -> Fuentesaúco -> Villoria,11,291.31758673949025,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Fuentesaúco -> Villoria,1.2543317017273712,4
Pola de Gordón (La),Vitigudino,8,267.50098487231304,0.0012983664354931784,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Toro -> Fuentesaúco -> Ledesma -> Vitigudino,16,433.28158701047022,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Fuentesaúco -> Salamanca -> Ledesma -> Bermillo de Sayago -> Fermoselle -> Aldeadávila de la Ribera -> Vitigudino,1.7420224879853696,8
Pola de Gordón (La),Zaratán,5,161.20883803736402,0.0016722655625111362,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villabrágima -> Zaratán,7,173.58997049511018,0.0022617835282745225,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán,1.3525265238842472,2
Pola de Gordón (La),Ávila,9,320.24704496563527,0.001280838767155935,Pola de Gordón (La) -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villabrágima -> Zaratán -> Pedrajas de San Esteban -> Carbonero el Mayor -> Espinar (El) -> Ávila,17,458.60787816011367,0.0021790861345501646,Pola de Gordón (La) -> Villaquilambre -> Santovenia de la Valdoncina -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Villoria -> Terradillos -> Guijuelo -> Barco de Ávila (El) -> Candeleda -> Mombeltrán -> Navaluenga -> Ávila,1.7012962056018663,8
Pola de Gordón (La),Ólvega,10,375.53487302935719,0.0013260657907589834,Pola de Gordón (La) -> Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma -> Huerta de Rey -> Duruelo de la Sierra -> Soria -> Ólvega,14,444.49594027493652,0.0016326815411830762,Pola de Gordón (La) -> Villaquilambre -> Gradefes -> Velilla del Río Carrión -> Cervera de Pisuerga -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma -> Huerta de Rey -> Burgo de Osma-Ciudad de Osma -> Berlanga de Duero -> Almazán -> Soria -> Ólvega,1.2312221252978701,4
Puebla de Sanabria,Puente de Domingo Flórez,1,42.948354256538309,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez,1,42.948354256538309,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez,1,0
Puebla de Sanabria,Roa,11,366.64306643078805,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Villamañán -> Valderas -> Villabrágima -> Santovenia de Pisuerga -> Pedraja de Portillo (La) -> Campaspero -> Roa,11,366.64306643078805,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Villamañán -> Valderas -> Villabrágima -> Santovenia de Pisuerga -> Pedraja de Portillo (La) -> Campaspero -> Roa,1,0
Puebla de Sanabria,Sabero,6,209.85538383658164,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Villaquilambre -> Sabero,6,209.85538383658164,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Villaquilambre -> Sabero,1,0
Puebla de Sanabria,Salamanca,10,315.70152849567273,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Bañeza (La) -> Benavente -> Villalpando -> Toro -> Fuentesaúco -> Salamanca,10,315.70152849567273,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Bañeza (La) -> Benavente -> Villalpando -> Toro -> Fuentesaúco -> Salamanca,1,0
Puebla de Sanabria,Salas de los Infantes,12,404.37848367784579,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Santovenia de la Valdoncina -> Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma -> Salas de los Infantes,12,404.37848367784579,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Santovenia de la Valdoncina -> Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma -> Salas de los Infantes,1,0
Puebla de Sanabria,Saldaña,7,236.35655076119684,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Santovenia de la Valdoncina -> Gradefes -> Saldaña,7,236.35655076119684,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Santovenia de la Valdoncina -> Gradefes -> Saldaña,1,0
Puebla de Sanabria,San Cristóbal de Segovia,11,376.3951250246273,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Villamañán -> Valderas -> Villabrágima -> Santovenia de Pisuerga -> Pedraja de Portillo (La) -> Nava de la Asunción -> San Cristóbal de Segovia,11,376.3951250246273,0.0014109723906709614,Puebla de Sanabria -> Puente de Domingo Flórez -> Cubillos del Sil -> Folgoso de la Ribera -> San Justo de la Vega -> Villamañán -> Valderas -> Villabrágima -> Santovenia de Pisuerga -> Pedraja de Portillo (La) -> Nava de la Asunción -> San Cristóbal de Segovia,1,0
