red,nodo,nombre,cb_unweighted,cb_weighted,rank_unweighted,rank_weighted
adif,05551,LLOVIO,0.06501324578066152,0.004132231404958678,55,292
adif,05552,RIBADESELLA PUERTO,0.0,0.0,367,348
adif,05600,PUERTO RAOS,0.0,0.0,367,348
adif,05602,VALDECILLA LA MARGA,0.06694817953377709,0.024100405523330426,53,194
adif,05655,MALIAÑO VIDRIERA,0.03300428675389956,0.021935903358828262,116,200
adif,05663,OREJO,0.03884758706360303,0.016238043906028097,103,227
adif,05671,LIERGANES,0.0,0.0,367,348
adif,05713,ARIZ,0.0,0.0,367,348
adif,05754,GUARDO,0.046128206292930546,0.01542528617627432,84,232
adif,05770,MATALLANA,0.04020220431949762,0.01674280923292781,101,217
adif,05779,TERMICA VELILLA,0.0,0.0,367,348
adif,05803,LA ASUNCION UNIVERSIDAD,0.0,0.0,367,348
adif,07004,AGUILAS,0.0,0.0,367,348
adif,08223,VIGO URZAIZ,0.0,0.0,367,348
adif,08224,REDONDELA AV,0.004132231404958678,0.004132231404958678,305,292
adif,08240,MEDINA DEL CAMPO AV,0.17131684014228427,0.1682494054035556,22,49
adif,08244,LA HINIESTA AV BASE DE MONTAJE,0.0,0.0,367,348
adif,10100,PINAR DE LAS ROZAS,0.015478723295955416,0.40011635268552265,188,10
adif,10101,LAS MATAS,0.013599654214227347,0.39894427048577247,196,12
adif,10200,VILLALBA DE GUADARRAMA,0.016550107362308927,0.40209263727050293,176,9
adif,10400,AVILA,0.010339742792517292,0.39282719915130987,229,13
adif,10500,MEDINA DEL CAMPO,0.020921604565283084,0.4394196054275106,157,7
adif,10503,VALDESTILLAS,0.013021978363849905,0.3051520284721866,201,21
adif,10600,VALLADOLID-CAMPO GRANDE,0.027923758744815164,0.30495525554814096,126,22
adif,10608,VALLADOLID-ARGALES,0.0,0.0,367,348
adif,10611,RIO PISUERGA,0.0018887348926874621,0.10695891723559708,344,81
adif,10620,COMPLEJO FERROVIARIO MERC.,0.004132231404958678,0.004132231404958678,305,292
adif,11000,VENTA DE BAÑOS,0.042980426732029106,0.10643704121964992,95,84
adif,11004,MAGAZ,0.11431002505099838,0.12522457779374777,33,70
adif,11014,BURGOS-ROSA MANZANO,0.06635841118619032,0.11939838817309174,54,73
adif,11101,LA VENTILLA,0.0,0.0,367,348
adif,11102,VILLAFRIA,0.004132231404958678,0.004132231404958678,305,292
adif,11200,MIRANDA DE EBRO,0.06030259855854799,0.10665948017726674,60,83
adif,11300,ALTSASU,0.004132231404958678,0.004132231404958678,305,292
adif,12006,CERCEDILLA,0.008255907465393631,0.008255907465393631,251,261
adif,12023,LOS COTOS,0.0,0.0,367,348
adif,12100,SEGOVIA,0.0,0.0,367,348
adif,13201,LA CASILLA,0.05420859270451961,0.04098865561316154,72,146
adif,13305,LUTXANA-BARAKALDO,0.06233804958532383,0.037455298324863544,57,154
adif,13400,DESERTU-BARAKALDO,0.008255907465393631,0.008255907465393631,251,261
adif,13408,BILBAO MERCANCIAS,0.0,0.0,367,348
adif,13506,MUSKIZ,0.0,0.0,367,348
adif,14100,PALENCIA,0.17588663320067596,0.20638057594579334,17,44
adif,14200,MATAPORQUERA,0.1355157033062589,0.0434012627688517,30,145
adif,14214,SIERRAPANDO (APD),0.04927079249412912,0.035881114932498334,80,162
adif,14221,MURIEDAS,0.04302681688256464,0.03035436237017265,94,172
adif,14224,SANTANDER-PUERTO,0.0,0.0,367,348
adif,14226,SOLVAY FACTORIA (CGD),0.0,0.0,367,348
adif,15000,PALENCIA ARROYO VILLALOBON,0.0720282372587147,0.030842017008024913,47,171
adif,15018,LEON-CLASIFICACION,0.0,0.0,367,348
adif,15019,RIO BERNESGA,0.03495957470086123,0.012268364047020175,111,245
adif,15100,LEON,0.005538233760604272,0.14157384117858426,286,64
adif,15106,LA ROBLA,0.034324682631699174,0.020241945143130914,112,209
adif,15122,POLA DE LENA,0.0314539423321821,0.14499597898807387,119,61
adif,15205,ABLAÑA,0.03188804829090177,0.1418048354807248,118,63
adif,15208,SOTO DE REY,0.004178353436985806,0.07757130879660525,302,94
adif,15211,OVIEDO,0.03618145043924063,0.07457693821330186,107,97
adif,15212,LUGONES,0.018353955529019323,0.03553034580702565,166,163
adif,15300,LUGO DE LLANERA,0.01117174380135303,0.028583406053761785,220,176
adif,15301,VILLABONA DE ASTURIAS,0.0025013315103659564,0.02460517085023014,338,187
adif,15302,SERIN,0.00036787981452013075,0.012208476635354105,363,246
adif,15400,VERIÑA,0.011182942055330566,0.008572455212771418,219,256
adif,15410,GIJON-SANZ CRESPO,0.016601280661511345,0.000590318772136954,173,340
adif,16002,TUDELA-VEGUIN,0.01160091299163129,0.019720069127183753,215,211
adif,16011,EL ENTREGO,0.0,0.0,367,348
adif,16101,VIELLA,0.00517269548158194,0.0047738822442379755,290,286
adif,16400,NUBLEDO,0.00799981069602754,0.004679773454477012,264,287
adif,16403,AVILES,0.021511358820033567,0.0049193231011412835,153,285
adif,16405,SAN JUAN DE NIEVA,0.0,0.0,367,348
adif,16501,TRASONA,0.0,0.0,367,348
adif,16602,CARGADERO DE MUSEL,0.0,0.0,367,348
adif,16604,GIJON-PUERTO,0.004132231404958678,0.004132231404958678,305,292
adif,17000,MADRID-CHAMARTIN-CLARA CAMPOAMOR,0.44101904840155937,0.4164656160703592,2,8
adif,17009,UNIVERSIDAD-CANTOBLANCO,0.17178181408251003,0.004132231404958678,21,292
adif,18000,MADRID-ATOCHA CERCANIAS,0.09531091503494118,0.39988535838338213,35,11
adif,19003,ALCOBENDAS S.SEBASTIAN DE LOS REYES,0.0,0.0,367,348
adif,20114,PONFERRADA-CLASIFICACION,0.0,0.0,367,348
adif,20200,PONFERRADA,0.025403330174645824,0.025845695806170115,137,186
adif,20204,TORAL DE LOS VADOS,0.026558084406757367,0.031338226990400904,133,170
adif,20300,MONFORTE DE LEMOS,0.09989843363391872,0.03353695053299797,34,164
adif,20400,BETANZOS-INFESTA,0.07997959533563344,0.008247352120869907,42,271
adif,20407,A CORUÑA-PUERTO,0.0,0.0,367,348
adif,20603,VILLAFRANCA DEL BIERZO (CGD),0.0,0.0,367,348
adif,21010,FERROL,0.05720818789454787,0.004132231404958678,64,292
adif,21011,FERROL PUERTO,0.0,0.0,367,348
adif,22100,OURENSE,0.1760668696273127,0.15548483137415944,16,57
adif,22112,OURENSE-EMPALME CONTENEDORES,0.0,0.0,367,348
adif,22200,GUILLAREI,0.04754347540908806,0.0,82,348
adif,22300,REDONDELA,0.03194708234233926,0.020524271512413806,117,203
adif,22308,VIGO-GUIXAR,0.0,0.0,367,348
adif,22403,KM. 5.5 (FRONTERA),0.0,0.0,367,348
adif,23004,PONTEVEDRA,0.008622361389159807,0.04459901100217306,247,141
adif,23006,PORTAS,0.0,0.0,367,348
adif,23008,VILAGARCIA DE AROUSA,0.008639472078207257,0.06018684872439813,246,112
adif,23015,FAXIL,0.004840899109673813,0.05640538644491214,293,119
adif,30000,MONFRAGÜE,0.04580707657359266,0.0,85,348
adif,30002,PLASENCIA,0.0,0.0,367,348
adif,30100,SALAMANCA,0.004710491405219617,0.004132231404958678,295,292
adif,30200,ZAMORA,0.17325799404111566,0.16256865663980288,20,51
adif,31400,SANTIAGO DE COMPOSTELA,0.01529274623571631,0.05238437451876187,190,124
adif,31409,MEIRAMA-PICARDEL,0.0,0.0,367,348
adif,31416,CERCEDA-MEIRAMA,0.014541233908822842,0.04868846568451312,193,131
adif,31422,CENTRAL TERMICA DE MEIRAMA,0.0,0.0,367,348
adif,35100,VILLALUENGA-YUNCLER,0.05573279377627206,0.0,69,348
adif,35400,CACERES,0.02357726657557261,0.03664254059510977,145,156
adif,35407,"KM. 428,5 (FRONTERA)",0.0,0.0,367,348
adif,35607,MOSTOLES - EL SOTO,0.0,0.0,367,348
adif,37001,VILLAVERDE ALTO,0.05284216693025272,0.00635662098112691,75,282
adif,37012,PARLA,0.0,0.0,367,348
adif,37113,LA SAGRA,0.2298230041807118,0.004132231404958678,10,292
adif,37200,CIUDAD REAL,0.23184961252437256,0.0,8,348
adif,37315,PUERTOLLANO-REFINERIA,0.0,0.0,367,348
adif,37400,ALMORCHON,0.04467221012252073,0.07257498759475045,90,99
adif,37500,MERIDA,0.047307633078384134,0.07479937717091868,83,96
adif,37600,ALJUCEN,0.019185523053394313,0.06406241979364509,164,104
adif,37603,MONTIJO,0.01234536214773369,0.01234536214773369,207,239
adif,37610,"KM. 517,6 (FRONTERA)",0.0,0.0,367,348
adif,37700,PUERTOLLANO,0.21899614439140136,0.08367126944202044,11,92
adif,37803,MAJARABIQUE,0.03736100620629124,0.0006074294611844019,106,339
adif,37805,CAMBIADOR MAJARABIQUE,0.010823559870708372,0.004517221908526257,223,288
adif,40100,ZAFRA,0.0331972320608685,0.01383399209486166,115,234
adif,41004,JEREZ DE LOS CABALLEROS (CGD),0.0,0.0,367,348
adif,42022,HUELVA-ODIEL,0.0,0.0,367,348
adif,43019,HUELVA,0.0,0.0,367,348
adif,43023,HUELVA-MERCANCIAS,0.015801731520252132,0.008255907465393631,186,261
adif,50100,MANZANARES,0.061231772023697555,0.3241791146929487,59,17
adif,50300,LINARES-BAEZA,0.044958671574990054,0.22824803654843182,89,35
adif,50500,CORDOBA,0.16174206437475802,0.22055678182160396,26,38
adif,50501,EL HIGUERON,0.012056547975520278,0.10693325120202592,212,82
adif,50512,CORDOBA-MERCANCIAS,0.06440677241072502,0.0,56,348
adif,50700,LOS ROSALES,0.013215929562626348,0.1080368906455863,198,79
adif,50709,MAJARABIQUE-ESTACION,0.0023733849750224695,0.09817257840973256,339,87
adif,50A03,TORRASPAPEL - LA MONTAÑANESA,0.0,0.0,367,348
adif,51003,SEVILLA-SANTA JUSTA,0.02000020573566598,0.036334548192255706,160,161
adif,51005,LA NEGRILLA,0.004477867323717126,0.008213130742775012,298,278
adif,51050,CARTUJA,0.0,0.0,367,348
adif,51101,LA SALUD,0.009808916380062671,0.028617627431856682,235,174
adif,51107,PUERTO DE SEVILLA (CGD),0.0,0.0,367,348
adif,51405,CADIZ,0.008255907465393631,0.008255907465393631,251,261
adif,51411,CADIZ-PUERTO,0.0,0.0,367,348
adif,51412,CADIZ CONTENEDORES,0.0,0.0,367,348
adif,51415,LAS ALETAS,0.016451927519121196,0.016451927519121196,180,219
adif,51416,UNIVERSIDAD DE CADIZ (APD),0.0,0.0,367,348
adif,54301,FUENTE DE PIEDRA,0.05876758836245029,0.0,63,348
adif,54400,BOBADILLA,0.026385538045617052,0.02049005013431891,135,204
adif,54412,LOS PRADOS,0.004542317585795847,0.004132231404958678,297,292
adif,54413,MALAGA MARIA ZAMBRANO,0.01072697614199581,0.016469038208168644,224,218
adif,54516,FUENGIROLA,0.0,0.0,367,348
adif,54517,MALAGA-CENT. ALAMEDA (APD),0.0,0.0,367,348
adif,55018,SAN ROQUE-LA LINEA,0.016451927519121196,0.016451927519121196,180,219
adif,55020,ALGECIRAS,0.008255907465393631,0.008255907465393631,251,261
adif,55021,ALGECIRAS-PUERTO (CGD),0.0,0.0,367,348
adif,55023,MIRAFLORES LA LINEA,0.0,0.0,367,348
adif,55024,ALGECIRAS CONTENEDORES,0.0,0.0,367,348
adif,56100,MOREDA,0.026769605115172623,0.0,132,348
adif,56312,ALMERIA,0.0,0.0,367,348
adif,60004,MADRID-SANTA CATALINA,0.0060928176117334715,0.012353917492257414,281,238
adif,60100,VILLAVERDE BAJO,0.023490209155087746,0.4516708587854833,146,2
adif,60101,SAN CRISTOBAL INDUSTRIAL,0.007022043456261412,0.4492069195626508,275,6
adif,60108,EL SALOBRAL,0.0,0.0,367,348
adif,60200,ARANJUEZ,0.006716261184075978,0.4507554369214449,276,3
adif,60202,CASTILLEJO-AÑOVER,0.017940323212768155,0.4500196772924046,169,4
adif,60400,ALCAZAR DE SAN JUAN,0.05884385314791869,0.5487654637852266,62,1
adif,60600,ALBACETE - LOS LLANOS,0.11982825349567316,0.3268227161507794,32,16
adif,60900,LA ENCINA,0.014636361191979481,0.31977311226323085,192,20
adif,60901,CAUDETE,0.0014545511581084709,0.06792088017384461,348,101
adif,60911,ALACANT-TERMINAL,0.0074330259112867815,0.048226477080232026,267,134
adif,61101,MURCIA MERCANCIAS,0.016544610418128207,0.004132231404958678,177,292
adif,61210,EL REGUERON,0.008575306994279327,0.008247352120869907,249,271
adif,61404,DARSENA DE ESCOMBRERAS,0.0,0.0,367,348
adif,62001,BENIEL,0.008238796776346183,0.028566295364714337,262,177
adif,62002,ORIHUELA - MIGUEL HERNANDEZ,0.019935378631030804,0.032578751946340884,162,165
adif,62107,ALACANT-PORT(LÍMITE CONEXIÓN),0.0,0.0,367,348
adif,62109,SANT GABRIEL,0.004393169412932259,0.0042092295056721934,299,289
adif,64003,MOIXENT,0.0,0.0,367,348
adif,64100,XATIVA,0.009571291685916195,0.2847817531611998,238,26
adif,64108,FORD,0.0,0.0,367,348
adif,64200,SILLA,0.027373089611937747,0.2843796519685848,130,27
adif,64203,ALFAFAR-BENETUSSER,0.031392879346013196,0.2704002190168198,120,28
adif,65000,VALENCIA-ESTACIO DEL NORD,0.0,0.0,367,348
adif,65002,VALENCIA-LA FONT DE SANT LLUIS,0.0786640373981887,0.25935526923669217,44,29
adif,65013,VALENCIA-F.S.L.MERCANCIAS,0.055783420305262156,0.24790821826394951,68,30
adif,65016,VALENCIA-PUERTO NORTE,0.0,0.0,367,348
adif,65017,VALENCIA-PUERTO SUR,0.0,0.0,367,348
adif,65200,SAGUNT,0.029164833378554418,0.22888113204318739,123,34
adif,65301,LES PALMES,0.02385400141611321,0.224244135311329,144,37
adif,65400,TORTOSA,0.0,0.0,367,348
adif,65402,LALDEA-AMPOSTA-TORTOSA,0.022748365725497276,0.21960713857947062,151,39
adif,65411,SALOU-PORT AVENTURA,0.0,0.0,367,348
adif,65501,PORT DE CASTELLÓ,0.0,0.0,367,348
adif,66006,TARANCON,0.0,0.0,367,348
adif,66200,UTIEL,0.0,0.0,367,348
adif,66212,VALENCIA - SANT ISIDRE,0.008255907465393631,0.008255907465393631,251,261
adif,67224,PUERTO DE SAGUNTO,0.0,0.0,367,348
adif,69011,ALCOI,0.0,0.0,367,348
adif,69108,GANDIA-MERCADERIES,0.008255907465393631,0.008255907465393631,251,261
adif,69109,GANDIA PORT,0.0,0.0,367,348
adif,69110,GANDIA,0.0,0.0,367,348
adif,69200,XIRIVELLA-LALTER (APD),0.0,0.0,367,348
adif,70001,VALLECAS-INDUSTRIAL,0.010712359978311412,0.05091285526068135,226,127
adif,70100,VICALVARO,0.010725428032034471,0.04927022911212635,225,130
adif,70101,SAN FERNANDO DE HENARES,0.016508570867091163,0.057731464846089355,179,117
adif,70400,TORRALBA,0.020017827594440703,0.0571753674520473,159,118
adif,70600,CALATAYUD,0.2578858131136855,0.054916756497784165,3,121
adif,70706,GRISEN,0.05549296822552486,0.01592149615865031,70,229
adif,70800,CASETAS,0.04781468312196788,0.05247848330852284,81,123
adif,70803,C.I.M. DE ZARAGOZA,0.04564952912169248,0.050929965949728796,87,126
adif,70805,ZARAGOZA-PLAZA,0.0,0.0,367,348
adif,71100,MIRAFLORES,0.023136884275645635,0.0698458326916825,150,100
adif,71101,LA CARTUJA,0.007315984709686785,0.006929829064216416,269,281
adif,71400,REUS,0.017294714497542163,0.04695173074619715,172,138
adif,71403,TARRAGONA-MERCADERIES,0.0006986864694374578,0.007477371113734751,356,280
adif,71500,TARRAGONA,0.010334717647153355,0.14564618517187689,230,59
adif,71600,SANT VICENÇ DE CALDERS,0.0354684661998742,0.16199544855671338,109,52
adif,71707,EL PRAT DE LLOBREGAT,0.006510189415327756,0.06111082593296032,278,110
adif,71801,BARCELONA-SANTS,0.06709741088913729,0.04767893503071369,52,136
adif,71901,BARCELONA-CAN TUNIS,0.012371028181304861,0.012371028181304861,205,237
adif,71905,BARNA-MORROT CONTENEDORES,0.0,0.0,367,348
adif,72006,CONSTANTI,0.0,0.0,367,348
adif,72100,RODA DE BARA,0.03952997342343681,0.023176428314768238,102,197
adif,72212,MARTORELL-SEAT,0.0,0.0,367,348
adif,72305,LHOSPITALET DE LLOBREGAT,0.011397111954027138,0.001146416166179012,217,332
adif,72400,AEROPORT,0.0,0.0,367,348
adif,72503,CERDANYOLA UNIVERSITAT,0.028146281160794533,0.047191280392861426,125,137
adif,72507,BIF. NUDO MOLLET,0.009663037570999174,0.040021901681980734,237,149
adif,73100,LA PLANA-PICAMOIXONS,0.05618205120917621,0.06001574183392366,66,113
adif,74200,HUESCA,0.0,0.0,367,348
adif,74217,CANFRANC,0.0,0.0,367,348
adif,77310,LA TOUR DE CAROL-ENVEIGT,0.0,0.0,367,348
adif,78002,ZARAGOZA-ARRABAL,0.0,0.0,367,348
adif,78004,SAN JUAN DE MOZARRIFAR,0.006143236429797696,0.03664254059510977,280,156
adif,78006,SAN GREGORIO,0.0,0.0,367,348
adif,78007,ZARAGOZA-CORBERA ALTA,0.010051317808234804,0.04863713361737077,232,132
adif,78100,ZUERA,0.012644157555224748,0.028617627431856682,203,174
adif,78200,TARDIENTA,0.04937334951876266,0.02049005013431891,79,204
adif,78400,LLEIDA-PIRINEUS,0.12444250427050586,0.058826548945126025,31,116
adif,78706,CERDANYOLA DEL VALLES,0.053050140286081945,0.00036787981452013075,74,344
adif,78800,MONTCADA-BIFURCACIO,0.0199462203026007,0.008375682288725768,161,257
adif,79002,LA SAGRERA,0.002372773878985055,0.00035932446999640676,340,345
adif,79006,MOLLET-SANT FOST,0.0021140358167461466,0.032578751946340884,342,165
adif,79009,EL CLOT,0.0008320072549321563,0.004200674161148469,354,290
adif,79011,LA LLAGOSTA,0.00012704686617730096,0.0007100935954690896,364,338
adif,79200,MAÇANET-MASSANES,0.0005658138210368589,0.028566295364714337,359,177
adif,79206,GIRONA-MERCADERIES,0.0004957822151498043,0.02453672809404035,360,188
adif,79300,GIRONA,0.016426261485550025,0.016426261485550025,182,222
adif,79308,VILAMALLA,0.004132231404958679,0.004132231404958678,303,292
adif,79316,CERBERE,0.0,0.0,367,348
adif,79400,BARNA.-EST. DE FRANÇA,0.0,0.0,367,348
adif,81200,CASTEJON DE EBRO,0.07984423628457049,0.05992163304416269,43,114
adif,81209,CABAÑAS DE EBRO,0.08146159021700064,0.061179268689150114,41,108
adif,82100,SORIA,0.0,0.0,367,348
adif,85214,LA CARRERA (CGD),0.0,0.0,367,348
adif,92102,TOLEDO,0.0,0.0,367,348
adif,94005,CIUDAD REAL-MIGUELTURRA,0.030695252109707197,0.09478466197833788,121,88
adif,95101,VILLAVERDE-MERCANCIAS,0.004132231404958678,0.004132231404958678,305,292
adif,95104,MADRID-ABROÑIGAL,0.0,0.0,367,348
adif,97018,BIF. CHAMARTIN-AGUJA KM.18.6,0.0009684016706885141,0.010480297041561865,352,252
adif,97100,PITIS,0.02485122015850676,0.3911332409356125,139,14
adif,98001,HORTALEZA,0.01890648365589765,0.027043444039491472,165,184
adif,98100,ODONNELL,0.011796634958091417,0.020028061530037816,213,210
adif,98305,AEROPUERTO-T4,0.0,0.0,367,348
adif,A0180,CTT CERRO NEGRO AV,0.0,0.0,367,348
adif,A0300,"ESPELUY-AGUJA KM. 150,5",0.004132231404958678,0.004132231404958678,305,292
adif,A0320,"BIF. JESUS-AGUJA KM. 396,7",0.0032481791375072013,8.55534452372397e-06,332,347
adif,A0426,"ANTEQUERA-STA.ANA-AGJ.KM. 48,3",0.0004740373811520054,0.003969679859007922,361,324
adif,A0427,"ANTEQUERA-STA.ANA-AGJ.KM. 50,4",0.03542732520005232,0.02799308728162483,110,183
adif,A0660,CAN TUNIS-A. V.,0.0,0.0,367,348
adif,A0720,CTT FUENCARRAL AV,0.0,0.0,367,348
adif,A0801,"M-CHAMARTIN-AG. KM. 1,5",0.19928945589658434,0.004132231404958678,13,292
adif,A0823,BIF. CAMB. VILECHA,0.013211522263932317,0.16940437691425836,199,48
adif,A0825,"BURGOS AG. KM. 374,2",0.02527988507147689,0.11649812637954932,138,74
adif,A0843,BIFURCACION LA HINIESTA,0.007233543794808617,0.156366031860103,270,56
adif,A1112,"BIF. RUBENA-AG. KM. 377,3",0.023349228990623173,0.11358075389695943,148,75
adif,A1311,AGUJA DE ENLACE,0.055917522773133464,0.04371781051622949,67,143
adif,A1510,"LEON AG. KM. 123,6",0.002868681091051609,0.13943500504765327,336,66
adif,A1702,"FUENCARRAL-AGUJA KM 4,5",0.004936747858936499,0.02253477747548894,292,199
adif,A1983,AG.ENL.SOTIELLO,0.005846105832366964,0.008290128843488528,285,258
adif,A1984,AG ENLACE VERIÑA,0.005852996366830354,0.0007186489399928135,284,337
adif,A2045,"AGUJA KM. 545,4",0.004132231404958678,0.004132231404958678,305,292
adif,A2220,"GUILLAREI-AG. KM. 141,6",0.035788432033491316,0.01234536214773369,108,239
adif,A2240,"GUILLAREI-AG. KM. 0,9",0.004132231404958678,0.004132231404958678,305,292
adif,A3140,"CERCEDA-MEIRAMA-AG. KM. 000,729",0.008255907465393631,0.008255907465393631,251,261
adif,A3760,"AG. KM. 160,4",0.008247352120869907,0.008247352120869907,259,271
adif,A5030,"ESPELUY-AGUJA KM. 338,8",0.013047304401059372,0.2252451106206047,200,36
adif,A5031,"ESPELUY-AGUJA KM. 340,1",0.010358346037340968,0.21613366870283868,228,40
adif,A5040,"ALCOLEA-AGUJA KM.431,9",0.013002517851473206,0.21323340690929624,202,42
adif,A5100,"LA SALUD-AGUJA KM. 6,2",0.00471242635274253,0.03233920229967661,294,168
adif,A5101,"LA SALUD-AGUJA KM. 10,2",0.00543435484146943,0.00022243895761682323,288,346
adif,A6000,"YELES AGUJA KM.34,397",0.23157970158958308,0.008247352120869907,9,271
adif,A6031,"AGUJA KM. 146,1",0.01657450319929145,0.4496004654107421,175,5
adif,A6060,"ALBACETE-AGUJA KM. 279,4",0.04030125405054824,0.3226477080232021,100,18
adif,A6131,"AGUJA KM. 523,2",0.008247352120869907,0.008247352120869907,259,271
adif,A6133,"EL REGUERON AG KM 522,1",0.01234536214773369,0.01234536214773369,207,239
adif,A6141,"AGUJA KM. 0,8",0.004132231404958678,0.004132231404958678,305,292
adif,A6420,BIF. JOAQUIN SOROLLA-IBERICO,0.0161372945393273,0.017401570761254558,185,215
adif,A6422,BIF. JOAQUIN SOROLLA-UIC,0.08284605276032815,0.008290128843488528,40,258
adif,A6541,"AGUJA CLASIF. KM. 272,0.",0.004132231404958678,0.004132231404958678,305,292
adif,A7002,AGUJA KM. 2.0,0.008579410739207476,0.0036445767671064114,248,326
adif,A7070,"CAMBIADOR PLASENCIA AG. KM. 308,6",0.05633390674163405,0.015057406361754188,65,233
adif,A7080,"CIM-AGUJA KM. 337,1",0.03362242821213118,0.05537018975754154,113,120
adif,A7081,"CIM AGUJA KM. 0,7",0.02332943322980852,0.021576578888831854,149,202
adif,A7083,"LA CARTUJA-AGUJA KM. 23,3",0.010892383528886279,0.00037643515904385474,222,343
adif,A7086,"BIF.PLAZA-AG.KM.8,9",0.014470903592058033,0.0055780846294680286,194,283
adif,A7087,"BIF.PLAZA-AG.KM.1,4",0.004132231404958678,0.004132231404958678,305,292
adif,A7110,"LA CARTUJA-AGUJA KM. 351,1",0.009150967580381896,0.0,241,348
adif,A7111,"MIRAFLORES-AGUJA KM. 345,6",0.00938637808442799,0.010950840990366683,239,251
adif,A7141,"AGUJA CLASIF. KM. 100,4.",0.006026665809091768,0.15906096538507605,282,54
adif,A7190,CASTELLBISBAL-AGUJAS LLOBREGAT,0.013558970610751082,0.05087007853806273,197,128
adif,A7220,CASTELLBISBAL-AGUJAS RUBI,0.001300554956681439,0.07340485601355166,349,98
adif,A7225,"AGUJA KM. 70,449",0.01212563238254938,0.08736717827626919,211,90
adif,A7226,"AGUJA KM. 71,161",0.0012050202761665213,0.07692110261280222,350,95
adif,A7227,"AGUJA KM. 0,500",0.004132231404958678,0.004132231404958678,305,292
adif,A7229,CASTELLBISBAL-AGUJAS MOLINS,0.017568970335768753,0.017119244391971666,170,216
adif,A7400,"HOYA DE HUESCA-AGUJA KM. 2,3",0.004132231404958678,0.004132231404958678,305,292
adif,A7510,"PK. 1,927",0.0,0.0,367,348
adif,A7890,"MIRAFLORES-AGUJA KM. 0,9",0.012252394070575887,0.05238437451876187,209,124
adif,A8248,"TABOADELA AV AG KM 446,1",2.5666033571171912e-05,0.1430453604366648,366,62
adif,A8249,"TABOADELA AG. KM. 447,1",0.0010580109394338643,0.14064130862549837,351,65
adif,A8250,"TABOADELA AG. KM. 234,0",0.15692549486764318,0.13822014612528447,29,67
adif,A8401,"AG. KM. 185,747",0.06012426949459844,0.004132231404958678,61,292
adif,A9060,FUENCARRAL-COMPLEJO,0.0,0.0,367,348
adif,A9820,VICALVARO MERC.-AG.KM.3.007,0.0014583665910599868,0.0037557962459148233,347,325
adif,B0103,BIF. LAS MARAVILLAS,0.0025333801025500626,0.0007528703180877095,337,336
adif,B0105,BIF. BOBADILLA,0.011129573001396826,0.043666478449087144,221,144
adif,B0107,BIF. RIOFRIO,0.007393026280660343,0.03664254059510977,268,156
adif,B0109,BIF. TOCON,0.0033114886869827576,0.028566295364714337,331,177
adif,B0110,BIF. LA CHANA,0.005399780385664058,0.02453672809404035,289,188
adif,B0200,BIF. MALAGA-A. V.,0.0920873010441051,0.11288777099053779,37,76
adif,B0201,BIF. GOBANTES,0.014337901887308917,0.02049005013431891,195,204
adif,B0320,BIF. ALBACETE,0.173538469384422,0.0,19,348
adif,B0323,BIF. JESUS,0.09074571160578022,0.0010523073764180484,38,333
adif,B0333,BIF MURCIA,0.04219624249268519,0.0,98,348
adif,B0340,BIF VINALOPO,0.023477291263852527,0.03634310353677943,147,160
adif,B0740,BIFURCACIÓN MEDINA,0.195792744000663,0.00044487791523364646,14,341
adif,B0802,BIF. CAMBIADOR VALDESTILLAS,0.02130315434175612,0.0012833016785585955,156,331
adif,B0810,BIF. CANAL DUERO,0.02398801508575136,0.30052358708485194,141,23
adif,B0814,BIF. VENTA DE BAÑOS,0.014855184806676006,0.18558253340862038,191,45
adif,B0815,BIF. SOTO,0.052480276970291166,0.0,76,348
adif,B0817,BIF. CERRATO,0.09345354210119547,0.18212617422103589,36,46
adif,B0820,BIF. PAJARES,0.003558304821073675,0.1633985250586041,330,50
adif,B0824,BIF. ESTADIO MUNICIPAL,0.00971438260078474,0.14536385880259398,236,60
adif,B0826,BIF. CLASIFICACION,0.0006407953048269254,0.0016511814930787263,357,330
adif,B0860,BIF. COTO DA TORRE,0.045473149933906575,0.13089677121297674,88,68
adif,B0861,"BIF. A GRANDEIRA AG. KM. 85,0",0.04159757886465961,0.12732919254658387,99,69
adif,B0862,"BIF. A GRANDEIRA AG. KM. 376,1",0.037773339862554996,0.12374450319114351,104,71
adif,B0900,BIF. TORREJON DE VELASCO,0.48584000970377483,0.03674520472939446,1,155
adif,B0902,BIF. RIO SAR,0.01651038904003331,0.06792088017384461,178,101
adif,B0903,BIF. BLANCALES,0.15834835333321032,0.0,28,348
adif,B1005,BIF. CHAMARTIN,0.0021597006210219076,0.011079171158222541,341,250
adif,B1110,BIF. RIOJA,0.017332682954314282,0.10183426586588643,171,86
adif,B1111,BIF. ARANDA,0.16795985650561182,0.12228153927758671,24,72
adif,B1112,BIF. RUBENA,0.018047767167422214,0.10472597231490513,168,85
adif,B1120,"BIF. KM.534,0",0.0037815301790457057,0.06741611484694489,327,103
adif,B1320,BIFURCACION LA CASILLA,0.05309726641353103,0.03824239002104615,73,152
adif,B1401,BIF. VILLAMURIEL DE CERRATO,0.07042149602746756,0.029575826018513766,49,173
adif,B1506,BIF. LEON,0.02623019743290786,0.022697329021439696,136,198
adif,B1507,BIF. RIO BERNESGA,0.0441329002773489,0.0189158667419537,93,213
adif,B1508,BIF. TORNEROS,0.007045970643835232,0.0245196174049929,274,193
