cod,nombre,categoria,tipo_dep,tipo_dep_cod,estado,titular,lat,lon,conectado,n_conexiones
81005,CENICERO,S,Túnel,T,EX,AD,42.4851810064009,-2.63130244571759,SI,2
81006,FUENMAYOR,S,Apeadero,A,EX,AD,42.4879134580034,-2.57079290813772,SI,2
81010,CENICERO-SAN ISIDRO (APD),S,Apartadero,Y,FS,AD,42.4821842569049,-2.64641719358563,SI,2
81011,HARO-EL PARDO (APD),S,Apartadero,Y,FS,AD,42.5775414966737,-2.84284362197399,SI,2
13113,BIDEBIETA-BASAURI,S,Estación,E,EX,AD,43.2369159225987,-2.88955044442341,SI,2
13114,OLLARGAN,S,Túnel,T,EX,AD,43.2424457020983,-2.91649995270181,SI,2
10411,ATAQUINES,S,Túnel,T,EX,AD,41.1781831591769,-4.79203366403629,SI,2
70111,LA GARENA (APD),P,Punto KM,P,EX,AD,40.4805198325194,-3.39304291307684,SI,2
70107,ALCALA DE H.-UNIVERSIDAD (APD),P,Punto KM,P,EX,AD,40.5052967349748,-3.33523262859935,SI,2
70201,FONTANAR,S,Apartadero,Y,FS,AD,40.719322623661,-3.1698121658612,SI,2
B6401,BIF. VALLADA,S,Fin de línea,F,FS,AD,38.911071286698,-0.685379031146171,NO,0
64200,SILLA,P,Estación,E,EX,AD,39.3617663327335,-0.41494981301051,SI,4
A6090,"S. VICENTE RASPEIG-AGJ KM. 448,7",S,Bifurcación,B,EX,AD,38.3825880039099,-0.528951193806664,SI,2
22003,SANTO ESTEVO DO SIL,P,Túnel,T,EX,AD,42.4274753009772,-7.66301012122091,SI,2
22004,SAN PEDRO DO SIL (APD),P,Punto KM,P,EX,AD,42.4530602901664,-7.71294806535048,SI,2
22002,AREAS (APD),P,Punto KM,P,EX,AD,42.4579264199852,-7.62917367791202,SI,2
22006,BARRA DE MIÑO,P,Túnel,T,EX,AD,42.4010563929101,-7.80266225757373,SI,2
22101,BARBANTES,P,Túnel,T,EX,AD,42.3385462685228,-8.0115933796479,SI,2
22110,CALDELAS (APD),P,Punto KM,P,EX,AD,42.0558051744078,-8.56638998027809,SI,2
21002,MIÑO (APD),P,Punto KM,P,EX,AD,43.3423025260796,-8.20540383376266,SI,2
21004,PONTEDEUME,P,Apeadero,A,EX,AD,43.4117674964786,-8.18037843534816,SI,2
21009,NEDA,P,Túnel,T,EX,AD,43.4953855251594,-8.16098591215673,SI,2
21001,BETANZOS-CIDADE,P,Túnel,T,EX,AD,43.2841568452132,-8.21586195281506,SI,2
21003,PERBES (APD),P,Punto KM,P,EX,AD,43.3781787790827,-8.201086030998,SI,2
21005,CABANAS (APD),P,Punto KM,P,EX,AD,43.4156178558517,-8.168830289607,SI,2
21008,PERLIO (APD),P,Punto KM,P,EX,AD,43.4722971631501,-8.17503268256897,SI,2
22001,CANAVAL,P,Estación,E,EX,AD,42.4827021269117,-7.5876267593539,SI,2
72201,EL VENDRELL,S,Estación,E,EX,AD,41.2208221445452,1.53788417870086,SI,2
72203,ELS MONJOS,S,Apeadero,A,EX,AD,41.3146844379056,1.65994623066148,SI,2
11406,ITSASONDO (APD),S,Punto KM,P,EX,AD,43.0684410651985,-2.162626028205,SI,2
35702,DOCE DE OCTUBRE (APD),S,Punto KM,P,EX,AD,40.3788914732765,-3.69890076787051,SI,2
35703,ORCASITAS,S,Túnel,T,EX,AD,40.3663549594342,-3.70470780212436,SI,2
35704,PUENTE ALCOCER (APD),S,Punto KM,P,EX,AD,40.3503682638617,-3.70518385272271,SI,2
37010,LAS MARGARITAS (APD),S,Punto KM,P,EX,AD,40.3229522458075,-3.72725842558405,SI,2
37003,"BUTANO, S.A. (APT-CGD)",S,Apeadero,A,EX,AD,40.2669329120092,-3.73925736680456,SI,2
B0102,KM. 98.5 ( BIF. MALAGA ),S,Cargadero,K,EX,AD,37.2144269164884,-4.85912887552372,SI,2
69110,GANDIA,S,Estación,E,EX,AD,38.9703153732919,-0.179998816873579,SI,1
15105,LA SECA (APD),S,Apartadero,Y,FS,AD,42.7578635120585,-5.64332521015732,SI,2
15106,LA ROBLA,P,Estación,E,EX,AD,42.8039677439652,-5.62642811733112,SI,3
15113,BUSDONGO,P,Apeadero,A,EX,AD,42.9844591861778,-5.70530637808496,SI,2
15118,PUENTE DE LOS FIERROS,P,Apeadero,A,EX,AD,43.0717099883499,-5.76941436455344,SI,2
15122,POLA DE LENA,P,Apeadero,A,EX,AD,43.1586609072162,-5.83101094977514,SI,3
15200,UJO,P,Túnel,T,EX,AD,43.2060199820305,-5.79266894969207,SI,2
15205,ABLAÑA,P,Túnel,T,EX,AD,43.2674001293615,-5.8047600232107,SI,5
15208,SOTO DE REY,S,Estación,E,EX,AD,43.3063703938931,-5.85581790772003,SI,3
15218,LLAMAQUIQUE (APD),P,Punto KM,P,EX,AD,43.3588169405732,-5.85734013143199,SI,2
15211,OVIEDO,P,Estación,E,EX,AD,43.3663090657023,-5.85488482978165,SI,4
15212,LUGONES,S,Apeadero,A,EX,AD,43.404217763764,-5.81193760882373,SI,3
10000,MADRID-PRINCIPE PIO,P,Estación,E,EX,AD,40.4222541531756,-3.72012287561797,SI,2
B7900,BIF. SAGRERA,S,Bifurcación,B,EX,AD,41.4146306647727,2.19202429757609,SI,2
71103,FUENTES DE EBRO,P,Apeadero,A,EX,AD,41.5151389273467,-0.6186768557288,SI,2
71104,PINA (APD),S,Apartadero,Y,FS,AD,41.4801186936767,-0.557191174945612,SI,2
78709,SABADELL NORD (APD),S,Punto KM,P,EX,AD,41.5618299161045,2.09664215343699,SI,2
78704,SABADELL CENTRE (APD),S,Punto KM,P,EX,AD,41.5478885085506,2.11496335267267,SI,2
78703,SABADELL SUD,S,Estación,E,EX,AD,41.5286703949439,2.10541777316385,SI,2
78705,BARBERA DEL VALLES (APD),S,Punto KM,P,EX,AD,41.5135626910445,2.11844992462854,SI,2
20109,TORRE DEL BIERZO,P,Túnel,T,EX,AD,42.5954736591424,-6.32891945608147,SI,2
20203,VILLADEPALOS (APD),P,Punto KM,P,EX,AD,42.5368607082541,-6.75114010898662,SI,2
20201,DEHESAS,S,Túnel,T,EX,AD,42.5437643081802,-6.68611711923243,SI,2
13006,ARTOMAÑA,S,Túnel,T,EX,AD,42.9867745141651,-2.97972871077708,SI,2
13106,LLODIO,P,Estación,E,EX,AD,43.1423202070821,-2.96066982299325,SI,2
74200,HUESCA,P,Estación,E,EX,AD,42.1333019602462,-0.409757081409616,SI,1
B6000,BIF. CERRO NEGRO/STA. CATALINA,S,Bifurcación,B,EX,AV,40.39060942715,-3.67306467255245,SI,4
37006,YELES,S,Otro,O,EX,AV,40.1387667349417,-3.76961683172895,SI,2
37113,LA SAGRA,S,Estación,E,EX,AV,39.9828392187739,-3.83784423407744,SI,3
92102,TOLEDO,P,Estación,E,EX,AV,39.8623744430564,-4.01119820279798,SI,1
C3715,"PK KM. 137,7",S,Cargadero,K,EX,AV,39.2695151027408,-3.88304918727656,SI,2
37110,MALAGON,S,Estación,E,EX,AV,39.1658213091083,-3.86048859389027,SI,2
B3770,BIF.CAMBIADOR ALCOLEA,S,Bifurcación,B,EX,AV,37.9225458664012,-4.69908465284393,SI,3
C3784,"PK KM. 394,4",S,Cargadero,K,EX,AV,37.7331404600302,-5.31337962817822,SI,2
02005,LOS PRADOS-A. V.,S,Estación,E,EX,AV,36.6982714167603,-4.47693108029998,SI,2
10202,LAS ZORRERAS-NAVALQUEJIGO (APD),P,Punto KM,P,EX,AD,40.6092540401705,-4.04635155505976,SI,2
35404,HERRERUELA (APD),S,Apartadero,Y,FS,AD,39.3952510478217,-6.8958240058825,SI,2
20100,ASTORGA,P,Estación,E,EX,AD,42.4594491114783,-6.04724668746506,SI,2
35100,VILLALUENGA-YUNCLER,S,Túnel,T,EX,AD,40.0323237841253,-3.90235356845891,SI,3
35206,NAVALMORAL DE LA MATA,P,Apeadero,A,EX,AD,39.8948415987376,-5.54564584651475,SI,2
30000,MONFRAGÜE,P,Túnel,T,EX,AD,39.9374806185264,-6.10105753259755,SI,3
B3531,"MONFRAGÜE-AGUJA KM.255,4",S,Bifurcación,B,EX,AD,39.9252898285996,-6.13973823217742,SI,3
35304,RIO TAJO (APD),S,Punto KM,P,EX,AD,39.7045349857477,-6.45755349424691,SI,2
B6731,"SAGUNT-AGUJA KM. 32,3",S,Bifurcación,B,EX,AD,39.6682296768986,-0.275779490687425,SI,3
71403,TARRAGONA-MERCADERIES,S,Estación,E,EX,AD,41.1110540722175,1.22475247041393,SI,3
70002,ASAMBLEA MADRID-ENTREVIAS (APD),P,Punto KM,P,EX,AD,40.3817267015966,-3.66791645330432,SI,2
70001,VALLECAS-INDUSTRIAL,S,Estación,E,EX,AD,40.3806184014939,-3.63027873426609,SI,3
23016,SANTIAGO CORNES,S,Garita,G,FS,AD,42.869705191677,-8.55234104598252,NO,0
37108,EL EMPERADOR,S,Estación,E,EX,AV,39.3350774313848,-3.87426639580086,SI,2
78801,TORRE BARÓ-VALLBONA,S,Punto KM,P,EX,AD,41.4616284021415,2.18037103350369,SI,2
78802,FABRA I PUIG,S,Estación,E,EX,AD,41.430951335006,2.18311039844738,SI,2
78805,PLAÇA DE CATALUNYA,P,Estación,E,EX,AD,41.3875801270893,2.16925804224755,SI,2
77001,"KM. 10,572 ( MONTCADA I REIXAC-SANT JOAN )",S,Apartadero,Y,FS,AD,41.4821000509665,2.18508877497943,SI,2
77002,MONTCADA-RIPOLLET,S,Estación,E,EX,AD,41.4967573860657,2.18190650574637,SI,2
77003,SANTA PERPETUA DE MOGODA LA FLORIDA,S,Punto KM,P,EX,AD,41.5216621979851,2.19431028810798,SI,2
77004,MOLLET-SANTA ROSA,S,Apeadero,A,EX,AD,41.5366481421778,2.20615973373853,SI,2
A7701,PALOU (CGD),S,Garita,G,EX,AD,41.5880469516463,2.27226588018441,SI,2
77101,"KM. 33,700 ( LLERONA )",S,Apartadero,Y,FS,AD,41.6502508483632,2.29694681755543,SI,2
77103,FIGARO,S,Túnel,T,EX,AD,41.7223098511675,2.27162813274162,SI,2
77104,SANT MARTI DE CENTELLES,S,Túnel,T,EX,AD,41.7605771352138,2.24894004027778,SI,2
77105,CENTELLES,S,Estación,E,EX,AD,41.7993412295852,2.22263384243733,SI,2
77106,BALENYA-ELS HOSTALETS (APD),S,Punto KM,P,EX,AD,41.8148959515363,2.23332731361357,SI,2
77107,BALENYA-TONA-SEVA,S,Apeadero,A,EX,AD,41.8419249756498,2.2474743128674,SI,2
77108,"KM. 63,094 ( TARADELL-MONT-RODOM )",S,Apartadero,Y,FS,AD,41.879388857702,2.25668199529337,SI,2
77110,MANLLEU,S,Túnel,T,EX,AD,41.999901630764,2.26928676443673,SI,2
77111,TORELLO,S,Túnel,T,EX,AD,42.0520269273883,2.25999991189635,SI,2
77112,BORGONYA (APD),S,Punto KM,P,EX,AD,42.0646363899204,2.24191673054081,SI,2
77113,SANT QUIRZE DE BESORA-MONT.,S,Túnel,T,EX,AD,42.1048291071617,2.2176949482453,SI,2
B0861,"BIF. A GRANDEIRA AG. KM. 85,0",S,Bifurcación,B,EX,AV,42.8576836448593,-8.53312749530635,SI,3
60701,CHINCHILLA DE MONTEARAGON,S,Garita,G,EX,AD,38.9036909843259,-1.69458788560241,SI,2
16404,LA MARUCA (CGD),S,Garita,G,EX,AD,43.5756908887717,-5.92864121468824,SI,2
23006,PORTAS,S,Apeadero,A,EX,AD,42.587476662833,-8.65796495986154,SI,1
15019,RIO BERNESGA,S,Estación,E,EX,AD,42.5546755297686,-5.5896324427808,SI,4
XX010,EL MUSEL,S,Otro,O,EX,AD,43.5543286166903,-5.69971502259171,SI,2
XX012,"AGUJA KM 8,640",S,Otro,O,EX,AD,40.3457236160757,-3.69424739930358,SI,1
54414,MALAGA-PUERTO,S,Fin de línea,F,FS,OT,36.711938196042,-4.41900696370066,NO,0
95104,MADRID-ABROÑIGAL,S,Otro,O,EX,AD,40.3836196346666,-3.68102294393949,SI,1
60000,MADRID-P. DE ATOCHA ALMUDENA GRANDES,P,Estación,E,EX,AV,40.4062594246225,-3.69058339811801,SI,2
50100,MANZANARES,P,Estación,E,EX,AD,39.0058060782698,-3.37053888599765,SI,3
50102,VALDEPEÑAS,P,Estación,E,EX,AD,38.7632950057252,-3.39594543735327,SI,2
B5102,BIF. TAMARGUILLO,S,Bifurcación,B,EX,AD,37.4240285671468,-5.95085255098044,SI,3
05018,KM. 18.8,S,Apartadero,Y,FS,AD,37.0326870817728,-4.53421718544178,SI,2
54202,CASARICHE,S,Túnel,T,EX,AD,37.2946086005669,-4.76438349087627,SI,2
35208,TORIL,S,Apartadero,Y,FS,AD,39.8945314021836,-5.79171876024967,SI,2
35209,LA BAZAGONA,S,Túnel,T,EX,AD,39.9152555976379,-5.89785511353771,SI,2
35301,MIRABEL,P,Apeadero,A,EX,AD,39.8661685317675,-6.22890651796529,SI,2
35302,CASAS DE MILLAN (APD),P,Punto KM,P,EX,AD,39.8120771395833,-6.32570380217211,SI,2
35303,CAÑAVERAL,P,Apeadero,A,EX,AD,39.7889624569678,-6.37454332218722,SI,2
35305,CASAR DE CACERES,S,Túnel,T,EX,AD,39.6203774974434,-6.48056576910591,SI,2
35401,ALDEA MORET,S,Apartadero,Y,FS,AD,39.4486080058524,-6.39188246561241,SI,2
35402,ARROYO DE MALPARTIDA,P,Apeadero,A,EX,AD,39.468073595583,-6.53441962332364,SI,2
35403,ALISEDA,S,Apartadero,Y,FS,AD,39.4293595494038,-6.70521616852573,SI,2
35405,SAN VICENTE DE ALCANTARA,P,Apeadero,A,EX,AD,39.3815261388488,-7.11706531117024,SI,2
37008,VILLASECA Y MOCEJON,S,Apeadero,A,EX,AD,39.9459036424359,-3.85067720081089,SI,2
91002,VILLALUENGA-ASLAND,S,Estación,E,EX,AD,40.0105514963056,-3.90366707954179,SI,2
66103,CAÑADA DEL HOYO (APD),P,Fin de línea,F,FS,AD,39.9538320909802,-1.88958254812445,NO,0
05376,SANTA CRUZ,P,Punto KM,P,EX,AD,43.1959694446268,-5.77759444422283,SI,2
05103,SANTA ICIA,P,Punto KM,P,EX,AD,43.4997444445401,-8.20008333303892,SI,2
05315,VEGA DE ANZO,P,Estación,E,EX,AD,43.3892944448324,-6.00565833377311,SI,2
05197,VEGADEO PUEBLO,P,Punto KM,P,EX,AD,43.4730416663679,-7.05030000001893,SI,2
05229,VEGARROZADAS,P,Punto KM,P,EX,AD,43.5511583336591,-5.99531388924396,SI,2
05575,VIDIAGO,P,Punto KM,P,EX,AD,43.3966277777872,-4.6727305560301,SI,2
05199,VILAVEDELLE,P,Punto KM,P,EX,AD,43.4912694438772,-7.03596388914377,SI,2
05796,VILLA ROMANA,P,Punto KM,P,EX,AD,42.6290833330474,-5.56130833347955,SI,2
05561,VILLAHORMES,P,Punto KM,P,EX,AD,43.4419527777534,-4.90369444404473,SI,2
05535,VILLAMAYOR,P,Estación,E,EX,AD,43.3630805550275,-5.30243055595129,SI,2
05279,VILLAPEDRE,P,Punto KM,P,EX,AD,43.5466333334162,-6.64550000050529,SI,2
05777,VILLAQUILAMBRE,P,Punto KM,P,EX,AD,42.6468555560084,-5.55399722291757,SI,2
05785,VILLASINTA,P,Punto KM,P,EX,AD,42.6575111107466,-5.54928611116171,SI,2
05673,VILLAVERDE DE PONTONES,P,Punto KM,P,EX,AD,43.4112527779767,-3.70361944422885,SI,2
05493,VILLAVERDE DE TRUCIOS,P,Punto KM,P,EX,AD,43.2412805560647,-3.2504750004638,SI,2
05751,VILLAVERDE TARILONTE,P,Punto KM,P,EX,AD,42.8183249996343,-4.68562500066893,SI,2
05633,VIRGEN DE LA PEÑA,P,Estación,E,EX,AD,43.3231000003185,-4.19361944397151,SI,2
05104,VIRXE DO MAR,P,Punto KM,P,EX,AD,43.4965083327719,-8.20493611094806,SI,2
05955,VISTA ALEGRE,P,Punto KM,P,EX,AD,37.6093222230354,-0.94411388813344,SI,2
05155,VIVEIRO,P,Estación,E,EX,AD,43.6571222227102,-7.60016666724305,SI,2
05156,VIVEIRO APD,P,Punto KM,P,EX,AD,43.6630916663096,-7.59213055505856,SI,2
05208,XIVARES,P,Punto KM,P,EX,AD,43.5659583333852,-5.72878611081997,SI,2
05410,XIXUN,P,Punto KM,P,EX,AD,43.3712749998596,-5.69357222214753,SI,2
05161,XOVE,P,Estación,E,EX,AD,43.6809416669666,-7.49551111159644,SI,2
05159,XOVE POBO,P,Punto KM,P,EX,AD,43.6835138889571,-7.51096111045532,SI,2
05157,XUANCES,P,Punto KM,P,EX,AD,43.6880638889836,-7.55393055572898,SI,2
05107,XUVIA,P,Estación,E,EX,AD,43.5172388885906,-8.16141111199992,SI,2
05762,YUGUEROS,P,Punto KM,P,EX,AD,42.8097583334869,-5.18009722137684,SI,2
05625,SANTA ISABEL DE QUIJAS,P,Punto KM,P,EX,AD,43.3590611113836,-4.11178888874664,SI,2
05131,SANTA MARIA DE MERA,P,Punto KM,P,EX,AD,43.6409416665984,-7.91623055481097,SI,2
05261,SANTA MARINA,P,Punto KM,P,EX,AD,43.5526333332915,-6.30517222205163,SI,2
05231,SANTIAGO DEL MONTE,P,Estación,E,EX,AD,43.5408500001147,-6.02804999928818,SI,2
05752,SANTIBAÑEZ DE LA PEÑA,P,Punto KM,P,EX,AD,42.8020666667653,-4.74161944457802,SI,2
05537,SEBARES,P,Estación,E,EX,AD,43.3624027777877,-5.25701388935539,SI,2
05111,SEDES,P,Punto KM,P,EX,AD,43.542630555382,-8.14020277774518,SI,2
05137,SENRA,P,Punto KM,P,EX,AD,43.6688000003292,-7.85451111079262,SI,2
05967,SIERRA MINERA,P,Punto KM,P,EX,AD,37.6198361115142,-0.864797222418126,SI,2
05467,SODUPE,P,Estación,E,EX,AD,43.2019999996431,-3.05041666650456,SI,2
05665,SOLARES,P,Estación,E,EX,AD,43.3871500000582,-3.73150555650569,SI,2
05738,SONCILLO,P,Punto KM,P,EX,AD,43.0058222219522,-3.84476944460244,SI,2
05790,SORRIBA,P,Punto KM,P,EX,AD,42.7862611113985,-5.12756666624723,SI,2
05405,SOTIELLO,P,Estación,E,EX,AD,43.5072527779751,-5.72641111062053,SI,3
05539,SOTO DE DUEÑAS,P,Estación,E,EX,AD,43.3581333337015,-5.22674444372444,SI,2
05255,SOTO DE LUIÑA,P,Estación,E,EX,AD,43.5594888889174,-6.23456666691267,SI,2
05233,SOTO DEL BARCO,P,Estación,E,EX,AD,43.5290388887323,-6.07155000029248,SI,2
05308,SOTO UDRION,P,Punto KM,P,EX,AD,43.3564916673064,-5.96506944499264,SI,3
05734,SOTOSCUEVA,P,Punto KM,P,EX,AD,43.0452083336546,-3.68830833372339,SI,2
05437,SOTRONDIO,P,Estación,E,EX,AD,43.2760833330851,-5.60487777758511,SI,2
05367,SUEROS (HUNOSA),S,Garita,G,EX,AD,43.2571611103985,-5.78429444472277,SI,2
05265,TABLIZO,P,Punto KM,P,EX,AD,43.5481333332801,-6.35153055543637,SI,2
05293,TAPIA,P,Punto KM,P,EX,AD,43.5349138889393,-6.90934444460056,SI,2
05779,TERMICA VELILLA,S,Garita,G,EX,PA,42.8097869090013,-4.85187059524832,SI,1
05295,TOL,P,Punto KM,P,EX,AD,43.5271749998352,-6.95203055477847,SI,2
05547,TORAÑO,P,Estación,E,EX,AD,43.4122027772691,-5.1178361113192,SI,2
05621,TORRELAVEGA CENTRO,P,Estación,E,EX,AD,43.3511666670161,-4.05123055549949,SI,2
05487,TRASLAVIÑA,P,Estación,E,EX,AD,43.2333472222935,-3.19827777719789,SI,2
05217,TRASONA,P,Estación,E,EX,AD,43.5518444445011,-5.8743527771428,SI,2
05641,TRECEÑO,P,Estación,E,EX,AD,43.3184111113154,-4.30887222226449,SI,2
05203,TREMAÑES CARREÑO,P,Punto KM,P,EX,AD,43.5286277772857,-5.69458333299715,SI,2
05403,TREMAÑES LANGREO,P,Punto KM,P,EX,AD,43.527283332886,-5.69051388912327,SI,2
05683,TRETO,P,Estación,E,EX,AD,43.3941111115326,-3.4694000004258,SI,2
05311,TRUBIA,P,Estación,E,EX,AD,43.348580555689,-5.96770555498771,SI,2
05421,TUILLA,P,Estación,E,EX,AD,43.3281166669854,-5.64321944452996,SI,2
05689,UDALLA,P,Punto KM,P,EX,AD,43.3137083339109,-3.44552777784976,SI,2
05375,UJO TARUELO,P,Estación,E,EX,AD,43.20061944447,-5.7880694439591,SI,2
05722,UNGO NAVA,P,Punto KM,P,EX,AD,43.1515999998706,-3.26624722207892,SI,2
05649,UNQUERA,P,Estación,E,EX,AD,43.3749138889101,-4.51455555613193,SI,2
05749,VADO-CERVERA,P,Estación,E,EX,AD,42.8392833335065,-4.49435833316654,SI,2
05757,VALCUENDE,P,Punto KM,P,EX,AD,42.7653638895876,-4.92961666647237,SI,2
05602,VALDECILLA LA MARGA,P,Punto KM,P,EX,AD,43.452741666808,-3.82851666753072,SI,3
05797,VALDEPIELAGO,P,Punto KM,P,EX,AD,42.8649222223828,-5.40326388850624,SI,2
05807,VALDERILLA,P,Punto KM,P,EX,AD,42.7199138891091,-5.52955277851294,SI,2
05416,VALDESOTO,P,Punto KM,P,EX,AD,43.3584500000998,-5.65853888833176,SI,2
05257,VALDREDO,P,Punto KM,P,EX,AD,43.566419444213,-6.26316111174341,SI,2
05760,VALLE DE LAS CASAS,P,Punto KM,P,EX,AD,42.7678833334793,-5.07105833264551,SI,2
05652,VALLE REAL,P,Punto KM,P,EX,AD,43.4274583332898,-3.84036666724806,SI,2
05300,VALLOBIN,P,Punto KM,P,EX,AD,43.3652694438583,-5.86486388798587,SI,2
B7193,"CAN TUNIS AGUJA KM. 18,3",S,Bifurcación,B,EX,AD,41.3394132994704,2.09867866017967,SI,2
B6500,BIF. PUERTO CABANYAL,S,Bifurcación,B,EX,AD,39.4420722388434,-0.340874055935689,SI,3
94005,CIUDAD REAL-MIGUELTURRA,S,Túnel,T,EX,AD,38.9715808671933,-3.89525257847959,SI,3
79400,BARNA.-EST. DE FRANÇA,P,Estación,E,EX,AD,41.3844335566633,2.18532449531958,SI,1
B7901,BIF. AIGÜES,S,Bifurcación,B,EX,AD,41.4557519299707,2.19159644006445,SI,3
79011,LA LLAGOSTA,S,Apeadero,A,EX,AD,41.5104245874393,2.19974519598386,SI,3
79005,MONTCADA I REIXAC,S,Túnel,T,EX,AD,41.484191340973,2.18808461570999,SI,2
75111,CELLERS-LLIMIANA (APD),P,Punto KM,P,EX,CA,42.0586569223812,0.882936013702708,NO,0
65303,LAS VILLAS DE BENICASSIM,S,Apartadero,Y,FS,AD,40.0570910864295,0.0873142880180658,SI,2
73022,RIU MILANS,S,Estación,E,EX,AD,41.4073542239425,1.03223218570627,SI,2
67003,CADRETE,S,Apartadero,Y,FS,AD,41.5665760717863,-0.966780963460028,SI,2
67108,CAUDE-TABLARES,S,Apartadero,Y,FS,AD,40.4098074816814,-1.19489264042049,SI,2
67209,TORAS-BEJIS,S,Apartadero,Y,FS,AD,39.9474610697666,-0.683184978570018,SI,2
67218,ALGAR DE PALANCIA,S,Túnel,T,EX,AD,39.772195287648,-0.367455300089564,SI,2
67216,ALGIMIA-CIUDAD (APD),S,Punto KM,P,EX,AD,39.752958167744,-0.365733762438918,SI,2
67220,ALGIMIA DE ALFARA-TORRES-TORRES,S,Apartadero,Y,FS,AD,39.7459563426492,-0.367255674512451,SI,2
18101,SOL (APD),S,Estación,E,EX,AD,40.4169268089937,-3.70311883541576,SI,2
60702,VILLAR DE CHINCHILLA,S,Apartadero,Y,FS,AD,38.9061737803926,-1.48997697029078,SI,2
66008,HUELVES (APD),S,Fin de línea,F,FS,AD,40.0436133593165,-2.88545504761135,NO,0
66010,VELLISCA (APD),S,Fin de línea,F,FS,AD,40.1121997370715,-2.79639774205122,NO,0
66012,CARACENILLA (APD),S,Fin de línea,F,FS,AD,40.1535334405324,-2.56798779586974,NO,0
66013,CASTILLEJO DEL ROMERAL (APD),P,Fin de línea,F,FS,AD,40.137115366552,-2.5068927209037,NO,0
66014,CUEVAS DE VELASCO (APD),P,Fin de línea,F,FS,AD,40.1554518422001,-2.40853939705237,NO,0
66015,VILLAR DEL SAZ DE NAVALON (APD),S,Fin de línea,F,FS,AD,40.1692096237619,-2.35776270065746,NO,0
66016,CHILLARON (APD),P,Fin de línea,F,FS,AD,40.102854850239,-2.22101338347326,NO,0
66101,KM. 157.7,S,Fin de línea,F,FS,AD,40.0285806334185,-2.091230624581,NO,0
A0660,CAN TUNIS-A. V.,S,Estación,E,EX,AV,41.3437518617998,2.11549106988007,SI,1
B0101,BIF. ARCHIDONA,S,Bifurcación,B,EX,AV,37.1216786478512,-4.41585584437709,SI,2
78501,SANT GUIM DE FREIXENET (APD),P,Punto KM,P,EX,AD,41.6559095388746,1.42058333271452,SI,2
78604,SANT VICENÇ DE CASTELLET,P,Estación,E,EX,AD,41.6687385006522,1.86265015402282,SI,2
78600,MANRESA,P,Estación,E,EX,AD,41.7203804496338,1.82645014392165,SI,2
77100,LES FRANQUESES DEL VALLES,S,Estación,E,EX,AD,41.6297831344229,2.29511362384078,SI,2
70715,CAMBIADOR PLASENCIA DE JALÓN,S,Cruce,C,EX,AV,41.6963418010427,-1.22813657287167,SI,2
05504,PARQUE PRINCIPADO,P,Punto KM,P,EX,AD,43.3865805552305,-5.80893333346393,SI,2
05735,PEDROSA,P,Estación,E,EX,AD,43.0123305556304,-3.73784166695613,SI,2
05113,PEDROSO DE NARON,P,Punto KM,P,EX,AD,43.5366388885053,-8.10922499945489,SI,2
05772,PEDRUN,P,Punto KM,P,EX,AD,42.790808333746,-5.50704444439162,SI,2
05577,PENDUELES,P,Estación,E,EX,AD,43.3927222225822,-4.63006111084862,SI,2
05316,PEÑAFLOR DE GRADO,P,Punto KM,P,EX,AD,43.4029194446963,-6.04535555469688,SI,2
05237,PEÑAULLAN,P,Punto KM,P,EX,AD,43.4911916668944,-6.09405555535205,SI,2
05209,PERLORA,P,Estación,E,EX,AD,43.5809861109256,-5.75431111110095,SI,2
05647,PESUES,P,Punto KM,P,EX,AD,43.3703111106052,-4.48013888839453,SI,2
05227,PIEDRAS BLANCAS,P,Estación,E,EX,AD,43.5564583329138,-5.97552222186341,SI,2
05531,PINTUELES,P,Punto KM,P,EX,AD,43.3598750004598,-5.38417499991278,SI,2
05407,PINZALES,P,Estación,E,EX,AD,43.4865111110276,-5.7195666673793,SI,2
05105,PIÑEIROS,P,Punto KM,P,EX,AD,43.5094916668764,-8.18391388931955,SI,2
05281,PIÑERA-VILLAORIL,P,Punto KM,P,EX,AD,43.5355861110024,-6.68526666742134,SI,2
05383,PIÑERES,P,Estación,E,EX,AD,43.165869443778,-5.68432777776796,SI,2
05513,POLA DE SIERO,P,Estación,E,EX,AD,43.3880361109098,-5.66492222306583,SI,2
05542,POLICLINICO,P,Punto KM,P,EX,AD,43.3788694444027,-5.18618611180143,SI,2
05133,PONTE MERA,P,Estación,E,EX,AD,43.6659666664792,-7.9024638893212,SI,2
05569,POO,P,Punto KM,P,EX,AD,43.4241277781727,-4.78243888958305,SI,2
05563,POSADA,P,Estación,E,EX,AD,43.4249888882213,-4.86496388896143,SI,2
05759,PRADO DE LA GUZPEÑA,P,Punto KM,P,EX,AD,42.7832388888312,-5.02716666653307,SI,2
05325,PRAVIA,P,Estación,E,EX,AD,43.4908861111454,-6.11026111125478,SI,4
05672,PUENTE AGÜERO,P,Punto KM,P,EX,AD,43.4064277783011,-3.71939444491031,SI,2
64004,VALLADA (APD),S,Punto KM,P,EX,AD,38.9113466489863,-0.685456430619178,SI,2
43024,HUELVA-MERCANCIAS (APD),S,Apartadero,Y,FS,AD,37.2617489413203,-6.91661322471137,SI,2
A6142,MOYRESA CGD,S,Garita,G,EX,AD,37.6137142389646,-0.955153263091113,SI,2
